date,return,open_close,rv,vix,year_week,dhousing,dindpro,nai,nfci,year_month
1991/9/10,-1.037353339,-1.037353339,NA,18.22,1991/9/8,-3.294871692,0.878882462,0.39,-0.52,1991/9/1
1991/9/11,0.137724443,0.137724443,NA,17.96,1991/9/8,-3.294871692,0.878882462,0.39,-0.52,1991/9/1
1991/9/12,0.582578716,0.582578716,NA,16.21,1991/9/8,-3.294871692,0.878882462,0.39,-0.52,1991/9/1
1991/9/13,-0.972858655,-0.926379119,NA,17.88,1991/9/8,-3.294871692,0.878882462,0.39,-0.52,1991/9/1
1991/9/16,0.569299278,0.569299278,NA,17.82,1991/9/15,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/17,-0.07260632,-0.07260632,NA,17.68,1991/9/15,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/18,0.372845442,0.375442103,NA,17.56,1991/9/15,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/19,0.160102294,0.160102294,NA,17.56,1991/9/15,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/20,0.092849595,0.092849595,NA,17.08,1991/9/15,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/23,-0.516903852,-0.511743119,NA,16.38,1991/9/22,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/24,0.462748649,0.462748649,NA,16.04,1991/9/22,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/25,-0.214303392,-0.216885185,NA,15.68,1991/9/22,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/26,-0.100861175,-0.098273776,NA,15.35,1991/9/22,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/27,-0.15277156,-0.15277156,NA,16.31,1991/9/22,-3.294871692,0.878882462,0.39,-0.51,1991/9/1
1991/9/30,0.50661581,0.504021907,NA,15.85,1991/9/29,-3.294871692,0.878882462,0.39,-0.5,1991/9/1
1991/10/1,0.344897005,0.344897005,NA,14.81,1991/9/29,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/2,-0.241813709,-0.241813709,NA,15.81,1991/9/29,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/3,-0.980947896,-0.973221074,NA,17.04,1991/9/29,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/4,-0.841043717,-0.841043717,NA,15.63,1991/9/29,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/7,-0.460073109,-0.452204209,NA,18.58,1991/10/6,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/8,0.307829539,0.307829539,NA,17.81,1991/10/6,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/9,-1.021838137,-0.995563638,NA,18.54,1991/10/6,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/10,0.990303233,0.990303233,NA,17.8,1991/10/6,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/11,0.236226882,0.236226882,NA,17.6,1991/10/6,6.114607378,-0.164662016,-0.66,-0.5,1991/10/1
1991/10/14,1.307443594,1.307443594,NA,16.71,1991/10/13,6.114607378,-0.164662016,-0.66,-0.51,1991/10/1
1991/10/15,1.167891274,1.167891274,NA,16.22,1991/10/13,6.114607378,-0.164662016,-0.66,-0.51,1991/10/1
1991/10/16,0.456738525,0.456738525,NA,14.85,1991/10/13,6.114607378,-0.164662016,-0.66,-0.51,1991/10/1
1991/10/17,-0.224277543,-0.221737032,NA,16.32,1991/10/13,6.114607378,-0.164662016,-0.66,-0.51,1991/10/1
1991/10/18,0.147876672,0.147876672,NA,15.87,1991/10/13,6.114607378,-0.164662016,-0.66,-0.51,1991/10/1
1991/10/21,-0.633854557,-0.631304206,NA,16.66,1991/10/20,6.114607378,-0.164662016,-0.66,-0.52,1991/10/1
1991/10/22,-0.56309259,-0.56309259,NA,16.55,1991/10/20,6.114607378,-0.164662016,-0.66,-0.52,1991/10/1
1991/10/23,0.028362789,0.028362789,NA,16.26,1991/10/20,6.114607378,-0.164662016,-0.66,-0.52,1991/10/1
1991/10/24,-0.742553952,-0.742553952,NA,15.62,1991/10/20,6.114607378,-0.164662016,-0.66,-0.52,1991/10/1
1991/10/25,-0.226187255,-0.226187255,NA,15.75,1991/10/20,6.114607378,-0.164662016,-0.66,-0.52,1991/10/1
1991/10/28,1.375190207,1.375190207,NA,15.45,1991/10/27,6.114607378,-0.164662016,-0.66,-0.53,1991/10/1
1991/10/29,0.501927302,0.501927302,NA,15.55,1991/10/27,6.114607378,-0.164662016,-0.66,-0.53,1991/10/1
1991/10/30,0.377334596,0.377334596,NA,15.46,1991/10/27,6.114607378,-0.164662016,-0.66,-0.53,1991/10/1
1991/10/31,-0.129863147,-0.129863147,NA,15.48,1991/10/27,6.114607378,-0.164662016,-0.66,-0.53,1991/10/1
1991/11/1,-0.288351367,-0.290894079,NA,15.6,1991/10/27,2.1999054,-0.117536193,-0.66,-0.53,1991/11/1
1991/11/4,-0.26612298,-0.258456837,NA,16.35,1991/11/3,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/5,-0.403088652,-0.403088652,NA,16.48,1991/11/3,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/6,0.32362745,0.32362745,NA,16.47,1991/11/3,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/7,0.957018365,0.957018365,NA,15.97,1991/11/3,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/8,-0.211028665,-0.211028665,NA,15.43,1991/11/3,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/11,0.05851834,0.055978476,NA,14.89,1991/11/10,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/12,0.916623304,0.916623304,NA,14.04,1991/11/10,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/13,0.168737433,0.168737433,NA,13.95,1991/11/10,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/14,-0.065447546,-0.065447546,NA,13.96,1991/11/10,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/15,-3.727171148,-3.727171148,NA,21.18,1991/11/10,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/18,0.682417425,0.682417425,NA,18.28,1991/11/17,2.1999054,-0.117536193,-0.66,-0.55,1991/11/1
1991/11/19,-1.522268555,-1.522268555,NA,20.34,1991/11/17,2.1999054,-0.117536193,-0.66,-0.55,1991/11/1
1991/11/20,-0.234847785,-0.234847785,NA,20.4,1991/11/17,2.1999054,-0.117536193,-0.66,-0.55,1991/11/1
1991/11/21,0.40338024,0.40338024,NA,19.11,1991/11/17,2.1999054,-0.117536193,-0.66,-0.55,1991/11/1
1991/11/22,-1.036767534,-1.034133704,NA,21.2,1991/11/17,2.1999054,-0.117536193,-0.66,-0.55,1991/11/1
1991/11/25,-0.212918319,-0.212918319,NA,21.92,1991/11/24,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/26,0.69560749,0.69560749,NA,19.8,1991/11/24,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/27,-0.373753742,-0.373753742,NA,19.84,1991/11/24,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/11/29,-0.35382854,-0.35382854,NA,20.26,1991/11/24,2.1999054,-0.117536193,-0.66,-0.54,1991/11/1
1991/12/2,1.633615415,1.662940113,NA,20.18,1991/12/1,-2.1999054,-0.392369368,-1.14,-0.54,1991/12/1
1991/12/3,-0.115431832,-0.115431832,NA,19.7,1991/12/1,-2.1999054,-0.392369368,-1.14,-0.54,1991/12/1
1991/12/4,-0.233889441,-0.233889441,NA,19.54,1991/12/1,-2.1999054,-0.392369368,-1.14,-0.54,1991/12/1
1991/12/5,-0.707628945,-0.707628945,NA,20.19,1991/12/1,-2.1999054,-0.392369368,-1.14,-0.54,1991/12/1
1991/12/6,0.45208631,0.45208631,NA,19.04,1991/12/1,-2.1999054,-0.392369368,-1.14,-0.54,1991/12/1
1991/12/9,-0.221822205,-0.219181706,NA,19.74,1991/12/8,-2.1999054,-0.392369368,-1.14,-0.53,1991/12/1
1991/12/10,-0.095222182,-0.095222182,NA,19.89,1991/12/8,-2.1999054,-0.392369368,-1.14,-0.53,1991/12/1
1991/12/11,-0.052933299,-0.052933299,NA,20.57,1991/12/8,-2.1999054,-0.392369368,-1.14,-0.53,1991/12/1
1991/12/12,1.01416108,1.01416108,NA,19.08,1991/12/8,-2.1999054,-0.392369368,-1.14,-0.53,1991/12/1
1991/12/13,0.762389281,0.762389281,NA,17.88,1991/12/8,-2.1999054,-0.392369368,-1.14,-0.53,1991/12/1
1991/12/16,-0.002603618,-0.005207168,NA,17.62,1991/12/15,-2.1999054,-0.392369368,-1.14,-0.52,1991/12/1
1991/12/17,-0.448384756,-0.448384756,NA,18.12,1991/12/15,-2.1999054,-0.392369368,-1.14,-0.52,1991/12/1
1991/12/18,0.193161554,0.193161554,NA,17.78,1991/12/15,-2.1999054,-0.392369368,-1.14,-0.52,1991/12/1
1991/12/19,-0.250658617,-0.24543787,NA,17.96,1991/12/15,-2.1999054,-0.392369368,-1.14,-0.52,1991/12/1
1991/12/20,1.174715939,1.174715939,NA,17.65,1991/12/15,-2.1999054,-0.392369368,-1.14,-0.52,1991/12/1
1991/12/23,2.495472489,2.492894236,NA,16.61,1991/12/22,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1991/12/24,0.630531517,0.630531517,NA,15.67,1991/12/22,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1991/12/26,1.370380727,1.370380727,NA,15.44,1991/12/22,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1991/12/27,0.399358358,0.399358358,NA,15.7,1991/12/22,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1991/12/30,2.113034785,2.105654503,NA,17.63,1991/12/29,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1991/12/31,0.468616739,0.468616739,NA,19.31,1991/12/29,-2.1999054,-0.392369368,-1.14,-0.51,1991/12/1
1992/1/2,0.040753641,0.055139341,NA,18.95,1991/12/29,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/3,0.497248451,0.494856925,NA,18.75,1991/12/29,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/6,-0.329632455,-0.322478576,NA,18.96,1992/1/5,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/7,-0.134073236,-0.134073236,NA,19.23,1992/1/5,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/8,0.167567244,0.177152994,NA,18.72,1992/1/5,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/9,-0.117270599,-0.114876406,NA,18.96,1992/1/5,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/10,-0.602847721,-0.605244666,NA,18.45,1992/1/5,8.60841632,-0.559084189,-0.35,-0.51,1992/1/1
1992/1/13,-0.183258635,-0.171208283,NA,18.01,1992/1/12,8.60841632,-0.559084189,-0.35,-0.52,1992/1/1
1992/1/14,1.461490355,1.461490355,NA,17.01,1992/1/12,8.60841632,-0.559084189,-0.35,-0.52,1992/1/1
1992/1/15,0.078455325,0.076074514,NA,17.39,1992/1/12,8.60841632,-0.559084189,-0.35,-0.52,1992/1/1
1992/1/16,-0.610266277,-0.610266277,NA,17.64,1992/1/12,8.60841632,-0.559084189,-0.35,-0.52,1992/1/1
1992/1/17,0.155302221,0.157688371,NA,16.32,1992/1/12,8.60841632,-0.559084189,-0.35,-0.52,1992/1/1
1992/1/20,-0.598646478,-0.598646478,NA,16.42,1992/1/19,8.60841632,-0.559084189,-0.35,-0.53,1992/1/1
1992/1/21,-0.897465614,-0.897465614,NA,17.92,1992/1/19,8.60841632,-0.559084189,-0.35,-0.53,1992/1/1
1992/1/22,1.321682243,1.319263942,NA,16.75,1992/1/19,8.60841632,-0.559084189,-0.35,-0.53,1992/1/1
1992/1/23,-0.761029256,-0.761029256,NA,16.46,1992/1/19,8.60841632,-0.559084189,-0.35,-0.53,1992/1/1
1992/1/24,0.125239648,0.125239648,NA,16.24,1992/1/19,8.60841632,-0.559084189,-0.35,-0.53,1992/1/1
1992/1/27,-0.118010538,-0.108380489,NA,16.67,1992/1/26,8.60841632,-0.559084189,-0.35,-0.55,1992/1/1
1992/1/28,-0.00722911,-0.004824445,NA,17.67,1992/1/26,8.60841632,-0.559084189,-0.35,-0.55,1992/1/1
1992/1/29,-1.119603376,-1.119603376,NA,17.62,1992/1/26,8.60841632,-0.559084189,-0.35,-0.55,1992/1/1
1992/1/30,0.311450691,0.311450691,NA,17.49,1992/1/26,8.60841632,-0.559084189,-0.35,-0.55,1992/1/1
1992/1/31,-0.692346993,-0.69963476,NA,17.4,1992/1/26,8.60841632,-0.559084189,-0.35,-0.55,1992/1/1
1992/2/3,0.183304667,0.180855947,NA,18.2,1992/2/2,6.102470184,0.706716722,0.02,-0.57,1992/2/1
1992/2/4,1.049344559,1.032251546,NA,17.96,1992/2/2,6.102470184,0.706716722,0.02,-0.57,1992/2/1
1992/2/5,-0.00241878,-0.009667279,NA,18.22,1992/2/2,6.102470184,0.706716722,0.02,-0.57,1992/2/1
1992/2/6,-0.004830244,-0.012078918,NA,18.79,1992/2/2,6.102470184,0.706716722,0.02,-0.57,1992/2/1
1992/2/7,-0.661895469,-0.661895469,NA,18.51,1992/2/2,6.102470184,0.706716722,0.02,-0.57,1992/2/1
1992/2/10,0.649807841,0.654670398,NA,18.56,1992/2/9,6.102470184,0.706716722,0.02,-0.59,1992/2/1
1992/2/11,-0.002411755,-0.002411755,NA,17.7,1992/2/9,6.102470184,0.706716722,0.02,-0.59,1992/2/1
1992/2/12,0.811181605,0.808769849,NA,17.37,1992/2/9,6.102470184,0.706716722,0.02,-0.59,1992/2/1
1992/2/13,-0.82810299,-0.82810299,NA,17.45,1992/2/9,6.102470184,0.706716722,0.02,-0.59,1992/2/1
1992/2/14,-0.292915949,-0.292915949,NA,17.03,1992/2/9,6.102470184,0.706716722,0.02,-0.59,1992/2/1
1992/2/18,-1.244132336,-1.244132336,NA,18.22,1992/2/16,6.102470184,0.706716722,0.02,-0.6,1992/2/1
1992/2/19,0.215782778,0.215782778,NA,17.16,1992/2/16,6.102470184,0.706716722,0.02,-0.6,1992/2/1
1992/2/20,1.372013342,1.372013342,NA,16.72,1992/2/16,6.102470184,0.706716722,0.02,-0.6,1992/2/1
1992/2/21,-0.598550498,-0.598550498,NA,16.87,1992/2/16,6.102470184,0.706716722,0.02,-0.6,1992/2/1
1992/2/24,0.203956856,0.196665966,NA,17.13,1992/2/23,6.102470184,0.706716722,0.02,-0.61,1992/2/1
1992/2/25,-0.44242998,-0.44242998,NA,16.35,1992/2/23,6.102470184,0.706716722,0.02,-0.61,1992/2/1
1992/2/26,1.18674047,1.17943193,NA,16.64,1992/2/23,6.102470184,0.706716722,0.02,-0.61,1992/2/1
1992/2/27,-0.359383659,-0.359383659,NA,16.51,1992/2/23,6.102470184,0.706716722,0.02,-0.61,1992/2/1
1992/2/28,-0.28067503,-0.28067503,NA,16.68,1992/2/23,6.102470184,0.706716722,0.02,-0.61,1992/2/1
1992/3/2,-0.060595043,-0.055744187,NA,16.88,1992/3/1,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/3,0.096933,0.096933,NA,17.26,1992/3/1,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/4,-0.856270047,-0.858687119,NA,17.89,1992/3/1,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/5,-0.691309139,-0.691309139,NA,18.47,1992/3/1,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/6,-0.510515436,-0.510515436,NA,19.75,1992/3/1,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/9,0.190202986,0.18772799,NA,19.68,1992/3/8,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/10,0.413748648,0.413748648,NA,18.68,1992/3/8,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/11,-0.705378535,-0.702918381,NA,19.79,1992/3/8,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/12,-0.034652936,-0.034652936,NA,19.72,1992/3/8,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/13,0.48163826,0.474211267,NA,18.35,1992/3/8,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/16,0.135434317,0.132967858,NA,18.46,1992/3/15,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/17,0.78188861,0.78188861,NA,16.79,1992/3/15,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/18,-0.105039036,-0.105039036,NA,16.69,1992/3/15,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/19,0.158738421,0.158738421,NA,16.52,1992/3/15,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/20,0.365363954,0.365363954,NA,16.82,1992/3/15,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/23,-0.33852129,-0.33609505,NA,16.73,1992/3/22,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/24,-0.251590648,-0.251590648,NA,16.32,1992/3/22,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/25,-0.333174245,-0.333174245,NA,16.19,1992/3/22,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/26,0.083395725,0.083395725,NA,16.29,1992/3/22,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/27,-1.074745378,-1.074745378,NA,16.02,1992/3/22,3.691035402,0.832906866,0.55,-0.62,1992/3/1
1992/3/30,-0.123992576,-0.123992576,NA,15.97,1992/3/29,3.691035402,0.832906866,0.55,-0.63,1992/3/1
1992/3/31,0.171069969,0.171069969,NA,16.18,1992/3/29,3.691035402,0.832906866,0.55,-0.63,1992/3/1
1992/4/1,0.133678847,0.138630542,NA,16.48,1992/3/29,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/2,-0.92702836,-0.912184719,NA,17.06,1992/3/29,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/3,0.261826224,0.261826224,NA,16.72,1992/3/29,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/6,1.001075853,1.003561004,NA,16.72,1992/4/5,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/7,-1.874004461,-1.874004461,NA,18.81,1992/4/5,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/8,-0.898360238,-0.89584551,NA,20.15,1992/4/5,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/9,1.544416563,1.544416563,NA,17.89,1992/4/5,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/10,0.906915858,0.919401412,NA,16.85,1992/4/5,-16.56532299,0.754300903,0.31,-0.63,1992/4/1
1992/4/13,0.441768802,0.444244778,NA,16.99,1992/4/12,-16.56532299,0.754300903,0.31,-0.65,1992/4/1
1992/4/14,1.541938741,1.541938741,NA,15.98,1992/4/12,-16.56532299,0.754300903,0.31,-0.65,1992/4/1
1992/4/15,0.938856845,0.938856845,NA,15.15,1992/4/12,-16.56532299,0.754300903,0.31,-0.65,1992/4/1
1992/4/16,-0.057667725,-0.057667725,NA,14.85,1992/4/12,-16.56532299,0.754300903,0.31,-0.65,1992/4/1
1992/4/20,-1.418536044,-1.420934582,NA,15.93,1992/4/19,-16.56532299,0.754300903,0.31,-0.67,1992/4/1
1992/4/21,0.019505875,0.02437922,NA,16.53,1992/4/19,-16.56532299,0.754300903,0.31,-0.67,1992/4/1
1992/4/22,-0.109749665,-0.109749665,NA,15.96,1992/4/19,-16.56532299,0.754300903,0.31,-0.67,1992/4/1
1992/4/23,0.435838576,0.435838576,NA,15.83,1992/4/19,-16.56532299,0.754300903,0.31,-0.67,1992/4/1
1992/4/24,-0.628799083,-0.628799083,NA,15.71,1992/4/19,-16.56532299,0.754300903,0.31,-0.67,1992/4/1
1992/4/27,-0.139449054,-0.141896337,NA,16.49,1992/4/26,-16.56532299,0.754300903,0.31,-0.7,1992/4/1
1992/4/28,0.161449471,0.161449471,NA,16.24,1992/4/26,-16.56532299,0.754300903,0.31,-0.7,1992/4/1
1992/4/29,0.708783329,0.708783329,NA,15.95,1992/4/26,-16.56532299,0.754300903,0.31,-0.7,1992/4/1
1992/4/30,0.70861948,0.70861948,NA,15.53,1992/4/26,-16.56532299,0.754300903,0.31,-0.7,1992/4/1
1992/5/1,-0.584913198,-0.584913198,NA,16.61,1992/4/26,9.952001722,0.328591168,-0.09,-0.7,1992/5/1
1992/5/4,1.056145278,1.053718817,NA,16.92,1992/5/3,9.952001722,0.328591168,-0.09,-0.73,1992/5/1
1992/5/5,-0.016793523,-0.016793523,NA,16.66,1992/5/3,9.952001722,0.328591168,-0.09,-0.73,1992/5/1
1992/5/6,-0.011992611,-0.011992611,NA,16.81,1992/5/3,9.952001722,0.328591168,-0.09,-0.73,1992/5/1
1992/5/7,-0.225788668,-0.225788668,NA,16.54,1992/5/3,9.952001722,0.328591168,-0.09,-0.73,1992/5/1
1992/5/8,0.048078376,0.04327171,NA,15.65,1992/5/3,9.952001722,0.328591168,-0.09,-0.73,1992/5/1
1992/5/11,0.584755438,0.584755438,NA,15.17,1992/5/10,9.952001722,0.328591168,-0.09,-0.75,1992/5/1
1992/5/12,-0.527081649,-0.527081649,NA,15.68,1992/5/10,9.952001722,0.328591168,-0.09,-0.75,1992/5/1
1992/5/13,0.03842808,0.03842808,NA,15.19,1992/5/10,9.952001722,0.328591168,-0.09,-0.75,1992/5/1
1992/5/14,-0.797988032,-0.797988032,NA,15.49,1992/5/10,9.952001722,0.328591168,-0.09,-0.75,1992/5/1
1992/5/15,-0.740991683,-0.740991683,NA,14.82,1992/5/10,9.952001722,0.328591168,-0.09,-0.75,1992/5/1
1992/5/18,0.661079579,0.651323903,NA,14.62,1992/5/17,9.952001722,0.328591168,-0.09,-0.77,1992/5/1
1992/5/19,0.858684219,0.856259646,NA,13.57,1992/5/17,9.952001722,0.328591168,-0.09,-0.77,1992/5/1
1992/5/20,-0.235640195,-0.235640195,NA,13.62,1992/5/17,9.952001722,0.328591168,-0.09,-0.77,1992/5/1
1992/5/21,-0.67392589,-0.676328182,NA,13.92,1992/5/17,9.952001722,0.328591168,-0.09,-0.77,1992/5/1
1992/5/22,0.343564009,0.341145473,NA,13.73,1992/5/17,9.952001722,0.328591168,-0.09,-0.77,1992/5/1
1992/5/26,-0.632396138,-0.632396138,NA,14.92,1992/5/24,9.952001722,0.328591168,-0.09,-0.78,1992/5/1
1992/5/27,0.184562325,0.184562325,NA,13.99,1992/5/24,9.952001722,0.328591168,-0.09,-0.78,1992/5/1
1992/5/28,1.1026585,1.1026585,NA,13.77,1992/5/24,9.952001722,0.328591168,-0.09,-0.78,1992/5/1
1992/5/29,-0.334094942,-0.334094942,NA,13.86,1992/5/24,9.952001722,0.328591168,-0.09,-0.78,1992/5/1
1992/6/1,0.468380611,0.468380611,NA,14.43,1992/5/31,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/2,-0.914784438,-0.914784438,NA,14.57,1992/5/31,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/3,0.263255597,0.263255597,NA,14.35,1992/5/31,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/4,-0.32131114,-0.323725544,NA,13.66,1992/5/31,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/5,0.053221327,0.053221327,NA,14.65,1992/5/31,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/8,-0.029032461,-0.029032461,NA,15.19,1992/6/7,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/9,-0.801536211,-0.811214716,NA,15.97,1992/6/7,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/10,-0.68762381,-0.68762381,NA,16.62,1992/6/7,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/11,0.441012114,0.441012114,NA,16.29,1992/6/7,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/12,0.173427823,0.16609427,NA,14.95,1992/6/7,-5.851605563,0.01645507,-0.09,-0.79,1992/6/1
1992/6/15,0.129260182,0.129260182,NA,14.76,1992/6/14,-5.851605563,0.01645507,-0.09,-0.78,1992/6/1
1992/6/16,-0.481305082,-0.481305082,NA,15.22,1992/6/14,-5.851605563,0.01645507,-0.09,-0.78,1992/6/1
1992/6/17,-1.495252728,-1.497696859,NA,18.08,1992/6/14,-5.851605563,0.01645507,-0.09,-0.78,1992/6/1
1992/6/18,-0.323702132,-0.323702132,NA,18.2,1992/6/14,-5.851605563,0.01645507,-0.09,-0.78,1992/6/1
1992/6/19,0.673609543,0.673609543,NA,16.31,1992/6/14,-5.851605563,0.01645507,-0.09,-0.78,1992/6/1
1992/6/22,-0.066913405,-0.059481811,NA,16.66,1992/6/21,-5.851605563,0.01645507,-0.09,-0.77,1992/6/1
1992/6/23,0.158529459,0.158529459,NA,14.53,1992/6/21,-5.851605563,0.01645507,-0.09,-0.77,1992/6/1
1992/6/24,-0.049515523,-0.051985297,NA,14.4,1992/6/21,-5.851605563,0.01645507,-0.09,-0.77,1992/6/1
1992/6/25,-0.178447804,-0.175969316,NA,14.4,1992/6/21,-5.851605563,0.01645507,-0.09,-0.77,1992/6/1
1992/6/26,0.081832207,0.081832207,NA,14.67,1992/6/21,-5.851605563,0.01645507,-0.09,-0.77,1992/6/1
1992/6/29,1.351585687,1.346631292,NA,13.21,1992/6/28,-5.851605563,0.01645507,-0.09,-0.76,1992/6/1
1992/6/30,-0.195816135,-0.195816135,NA,13.35,1992/6/28,-5.851605563,0.01645507,-0.09,-0.76,1992/6/1
1992/7/1,1.15467164,1.139972618,NA,13.34,1992/6/28,-0.525395254,0.894940698,0.46,-0.76,1992/7/1
1992/7/2,-0.269209162,-0.269209162,NA,13.88,1992/6/28,-0.525395254,0.894940698,0.46,-0.76,1992/7/1
1992/7/6,0.50145017,0.50145017,NA,14.87,1992/7/5,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/7,-1.137312866,-1.13489427,NA,15.83,1992/7/5,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/8,0.273356364,0.275802869,NA,15.53,1992/7/5,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/9,0.958155067,0.958155067,NA,14.6,1992/7/5,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/10,0.094102437,0.094102437,NA,13.7,1992/7/5,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/13,0.060278005,0.060278005,NA,14.01,1992/7/12,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/14,0.675036625,0.677449458,NA,13.5,1992/7/12,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/15,-0.138955676,-0.138955676,NA,12.52,1992/7/12,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/16,0.105435405,0.11982076,NA,12.27,1992/7/12,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/17,-0.460900041,-0.460900041,NA,12.6,1992/7/12,-0.525395254,0.894940698,0.46,-0.75,1992/7/1
1992/7/20,-0.450944254,-0.450944254,NA,12.66,1992/7/19,-0.525395254,0.894940698,0.46,-0.74,1992/7/1
1992/7/21,0.002419306,0.002419306,NA,12.6,1992/7/19,-0.525395254,0.894940698,0.46,-0.74,1992/7/1
1992/7/22,-0.68632531,-0.681486639,NA,13.57,1992/7/19,-0.525395254,0.894940698,0.46,-0.74,1992/7/1
